ExtractDate,OrganisationURI,OrganisationLabel,ServiceTypeURI,ServiceTypeLabel,Site Name,Elect Cons (kWh),Elect CO2 (tonnes),Gas Cons (kWh),Gas CO2 (tonnes),Total CO2 (tonnes),Total kWh
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Moorville Grove Sports Pavilion,14527,7.859107,0,0,7.859107,14527
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - New Wortley Recreation Ground - Football Changing Rooms,423,0.228843,-2077.7,-0.38146572,-0.15262272,-1654.7
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Ninelands Lane Football Changing Room,11307,6.117087,22552.66,4.140668376,10.25775538,33859.66
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Ninevah Football Changing Rooms,5989,3.240049,0,0,3.240049,5989
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Ninevah Lane Rugby Pavilion,3827,2.070407,20452.07,3.755000052,5.825407052,24279.07
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Old Farnley Bowling Pavilion,6043,3.269263,0,0,3.269263,6043
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Potternewton Sports Pavilion,3221,1.742561,0,0,1.742561,3221
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Queens Park Pavilion,11,0.005951,0,0,0.005951,11
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Roundhay Park - Connaught Pavilion -  Football,6264,3.388824,0,0,3.388824,6264
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Roundhay Park - Cricket Oval Pavilion,5111,2.765051,0,0,2.765051,5111
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Savile Road Sports Pavilion,886,0.479326,0,0,0.479326,886
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Scatcherd Park Bowling Pavilion,5015,2.713115,0,0,2.713115,5015
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Scott Hall Road ,129982,70.320262,0,0,70.320262,129982
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Shadwell Changing & Community Room,21989,11.896049,21502.06,3.947778216,15.84382722,43491.06
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Shaw Lane Sports Pavilion,12870,6.96267,0,0,6.96267,12870
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Spen Lane Playing Fields Changing Facility,5004,2.707164,-34860.83,-6.400448388,-3.693284388,-29856.83
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Spinkwell Lane Changing Pavilion,391,0.211531,0,0,0.211531,391
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - St Anthonys Football Club Changing Rooms,13994,7.570754,0,0,7.570754,13994
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Stanningley Park Changing Rooms,440,0.23804,17732.7,3.25572372,3.49376372,18172.7
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Stanningley Park Sports Pavilion,992,0.536672,0,0,0.536672,992
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Temple Newsam Changing Rooms,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Town Street Bowling Pavilion,3087,1.670067,0,0,1.670067,3087
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Tyersal Recreation Ground Changing Room,1884,1.019244,22824.43,4.190565348,5.209809348,24708.43
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Victoria Park Bowling Pavilion,384,0.207744,0,0,0.207744,384
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Victoria Park Cricket Pavilion & Clubhouse,5308,2.871628,-668.73,-0.122778828,2.748849172,4639.27
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - West Royd Park Bowling Pavilion,8218,4.445938,0,0,4.445938,8218
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Western Flatts Park,19224,10.400184,0,0,10.400184,19224
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Whinmoor Bowling Pavilion,2121,1.147461,0,0,1.147461,2121
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Woodhouse Moor Bowling Pavilion,288,0.155808,0,0,0.155808,288
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Woodlesford Recreation Ground Bowling & Changing Pavilion,1299,0.702759,69427.79,12.74694224,13.44970124,70726.79
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Changing Pavilion - Wortley Park Bowling Pavilion,497,0.268877,0,0,0.268877,497
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Childrens Home - Acorn Lodge,53537,28.963517,100670.53,18.48310931,47.44662631,154207.53
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Childrens Home - Bodmin Road,44776,24.223816,151036.72,27.73034179,51.95415779,195812.72
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Childrens Home - Cranmer Bank,22829,12.350489,73835.76,13.55624554,25.90673454,96664.76
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Childrens Home - Easdale Close,19954,10.795114,74485.19,13.67548088,24.47059488,94439.19
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Childrens Home - Ganners Green,6031,3.262771,58960.08,10.82507069,14.08784169,64991.08
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Childrens Home - Lingfield Approach,15688,8.487208,94687.34,17.38459562,25.87180362,110375.34
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Childrens Home - Luttrell Crescent,16536,8.945976,73860.97,13.56087409,22.50685009,90396.97
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Childrens Home - Pinfolds Childrens Home & Hostel ,16261,8.797201,362555.66,66.56521918,75.36242018,378816.66
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Childrens Home - Rainbow House Childrens Home,72066,38.987706,0,0,38.987706,72066
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Childrens Home - Raynel Drive,13321,7.206661,71398.4,13.10874624,20.31540724,84719.4
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Childrens Home - St Catherines Drive,16181,8.753921,61160.35,11.22904026,19.98296126,77341.35
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Childrens Home - Street Lane Group Childrens Home & Community Education Centre,8452,4.572532,61569.3,11.30412348,15.87665548,70021.3
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Childrens Home - Woodnook,9916,5.364556,48463.94,8.897979384,14.26253538,58379.94
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Allerton Bywater Community Centre & Youth Project,11769,6.367029,0,0,6.367029,11769
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Allerton Bywater Miners Welfare Hall,14125,7.641625,71654.9,13.15583964,20.79746464,85779.9
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Alston Lane,2265,1.225365,25046.64,4.598563104,5.823928104,27311.64
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Astley Court Sheltered Housing ,5771,3.122111,38929.52,7.147459872,10.26957087,44700.52
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Belle Isle Circus Sheltered Housing Community Room,8885,4.806785,17258.75,3.1687065,7.9754915,26143.75
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Belle Isle Open Access Centre,72412,39.174892,164288.03,30.16328231,69.33817431,236700.03
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Broom Hill Centre,9594,5.190354,24487.53,4.495910508,9.686264508,34081.53
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Broom Nook Sheltered Housing Community Room,3459,1.871319,17299.54,3.176195544,5.047514544,20758.54
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Button Hill Sheltered Housing,6444,3.486204,50636.93,9.296940348,12.78314435,57080.93
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Calverley Mechanics Institute,11348,6.139268,146081.97,26.82064969,32.95991769,157429.97
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Church Gardens,12492,6.758172,104772.5,19.236231,25.994403,117264.5
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Churchville,7539,4.078599,62874.18,11.54369945,15.62229845,70413.18
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Cockburn Sports Hall & Education Centre,13465,7.284565,125597.31,23.05966612,30.34423112,139062.31
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Communal Room - 35 Belle Isle Circus,3499,1.892959,1873.2,0.34391952,2.23687852,5372.2
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Cranmore Green Sheltered Housing,302,0.163382,27474.7,5.04435492,5.20773692,27776.7
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Crossgates,21800,11.7938,148459.54,27.25717154,39.05097154,170259.54
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Denis Healey,52241,28.262381,205293.4,37.69186824,65.95424924,257534.4
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Drighlington Meeting Hall & Library,15533,8.403353,61482.25,11.2881411,19.6914941,77015.25
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Ebor Gardens,14917,8.070097,0,0,8.070097,14917
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Fairfield,0,0,37394.87,6.865698132,6.865698132,37394.87
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Farsley Art Club,7236,3.914676,11948.36,2.193718896,6.108394896,19184.36
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Fieldhead Carr,9097,4.921477,62457.27,11.46715477,16.38863177,71554.27
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Community Centre - Gildersome Community Education & Training Centre & Youth Club,10931,5.913671,205873.28,37.79833421,43.71200521,216804.28
